CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag,Gender_M,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
709087983,35.0,3.0,27.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.62,5020.0,94.0,0.843,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
712774908,41.0,4.0,29.0,2.0,2.0,2.0,2601.0,1861.0,740.0,0.794,5111.0,83.0,0.66,0.715,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
820639908,48.0,4.0,44.0,1.0,2.0,1.0,2625.0,2517.0,108.0,0.702,4378.0,81.0,0.884,0.959,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
713497983,49.0,5.0,36.0,1.0,2.0,2.0,5578.0,0.0,5578.0,0.627,3459.0,53.0,0.71,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713489358,52.0,2.0,40.0,2.0,3.0,2.0,3698.0,0.0,3698.0,0.811,3763.0,82.0,0.864,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711381183,51.0,2.0,36.0,2.0,3.0,2.0,1438.3,1141.0,297.3,0.69,4485.0,85.0,0.889,0.793,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
814989933,45.0,4.0,40.0,1.0,2.0,1.0,1795.0,1058.0,737.0,0.778,5575.0,73.0,0.738,0.589,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711847833,42.0,2.0,32.0,2.0,2.0,2.0,1933.0,1127.0,806.0,0.705,4833.0,71.0,0.69,0.583,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
772837083,41.0,3.0,32.0,2.0,3.0,1.0,27169.0,0.0,27169.0,0.781,3906.0,87.0,0.977,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
713652783,30.0,0.0,36.0,1.0,1.0,1.0,2367.0,1220.0,1147.0,1.04,5568.0,90.0,0.957,0.515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719202708,54.0,3.0,36.0,2.0,2.0,1.0,5642.0,541.0,5101.0,0.742,4633.0,84.0,0.68,0.096,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714566133,60.0,2.0,36.0,1.0,2.0,2.0,3239.0,2356.0,883.0,0.621,4621.0,91.0,0.75,0.727,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717553683,52.0,1.0,36.0,1.0,1.0,3.0,3040.0,2517.0,523.0,0.774,4608.0,61.0,1.033,0.828,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
814987983,37.0,2.0,32.0,2.0,1.0,3.0,3680.0,683.0,2997.0,0.85,4835.0,77.0,0.75,0.186,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
789588933,44.0,2.0,37.0,1.0,1.0,1.0,1787.0,0.0,1787.0,0.609,3912.0,79.0,0.975,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714317058,52.0,2.0,36.0,2.0,3.0,1.0,4752.0,2437.0,2315.0,0.601,3946.0,63.0,0.75,0.513,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772271508,46.0,3.0,35.0,2.0,3.0,3.0,1706.0,0.0,1706.0,0.726,2320.0,42.0,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
716366208,45.0,2.0,36.0,2.0,1.0,3.0,8103.0,0.0,8103.0,0.986,5221.0,82.0,0.673,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
710971908,43.0,1.0,31.0,2.0,3.0,3.0,3764.0,1780.0,1984.0,0.79,4898.0,80.0,0.667,0.473,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
711412533,40.0,3.0,35.0,6.0,3.0,5.0,5492.0,1573.0,3919.0,0.636,2416.0,45.0,0.667,0.286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720593583,39.0,2.0,32.0,1.0,2.0,2.0,3554.0,747.0,2807.0,0.621,5152.0,90.0,0.765,0.21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720165258,44.0,2.0,29.0,2.0,3.0,1.0,3170.0,2330.0,840.0,0.858,5357.0,91.0,0.978,0.735,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716147658,49.0,2.0,40.0,2.0,3.0,1.0,2464.0,1601.0,863.0,0.649,4739.0,86.0,0.792,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
778436283,41.0,4.0,21.0,2.0,3.0,1.0,3429.0,1504.0,1925.0,0.601,4015.0,76.0,1.0,0.439,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711492258,50.0,2.0,45.0,2.0,1.0,0.0,2021.0,1578.0,443.0,0.761,5298.0,71.0,0.919,0.781,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
771106458,54.0,4.0,41.0,1.0,5.0,2.0,2444.0,1313.0,1131.0,0.689,4609.0,61.0,0.794,0.537,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
713183508,39.0,1.0,36.0,1.0,3.0,2.0,2751.0,1158.0,1593.0,0.821,4861.0,82.0,0.822,0.421,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
710832108,52.0,2.0,44.0,2.0,3.0,3.0,9017.0,2359.0,6658.0,0.895,4552.0,81.0,0.8,0.262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719940483,51.0,1.0,43.0,2.0,2.0,2.0,2107.0,1663.0,444.0,0.712,4841.0,88.0,0.725,0.789,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715207458,46.0,1.0,39.0,2.0,2.0,1.0,2029.0,1074.0,955.0,0.514,4802.0,90.0,0.8,0.529,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716839983,48.0,3.0,36.0,2.0,3.0,2.0,32777.0,0.0,32777.0,0.665,4520.0,75.0,0.923,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
781073733,50.0,2.0,41.0,1.0,3.0,3.0,4607.0,0.0,4607.0,0.898,4793.0,88.0,0.63,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757594083,52.0,1.0,45.0,2.0,4.0,0.0,23486.0,0.0,23486.0,0.616,4530.0,74.0,0.762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
764496708,54.0,2.0,47.0,2.0,3.0,3.0,1997.0,0.0,1997.0,0.825,4961.0,82.0,0.783,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714080433,40.0,5.0,36.0,2.0,3.0,2.0,3144.0,1787.0,1357.0,0.685,4758.0,67.0,0.558,0.568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
757675158,47.0,4.0,40.0,2.0,2.0,3.0,2725.0,1851.0,874.0,0.687,4904.0,85.0,0.7,0.679,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715361433,53.0,2.0,36.0,2.0,2.0,3.0,1874.0,994.0,880.0,0.713,4194.0,78.0,0.857,0.53,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
778191933,45.0,3.0,35.0,2.0,3.0,5.0,7135.0,2517.0,4618.0,0.631,2305.0,42.0,0.448,0.353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718792758,35.0,4.0,25.0,2.0,3.0,2.0,3379.0,587.0,2792.0,0.67,5121.0,80.0,0.702,0.174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
709738008,48.0,3.0,36.0,1.0,6.0,2.0,2804.0,1057.0,1747.0,0.576,5033.0,81.0,0.8,0.377,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
799020258,44.0,2.0,38.0,2.0,1.0,2.0,16553.0,0.0,16553.0,0.488,4797.0,82.0,0.907,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718152333,41.0,3.0,36.0,2.0,3.0,6.0,2246.0,0.0,2246.0,0.725,3607.0,51.0,0.821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
716324583,42.0,4.0,36.0,1.0,4.0,1.0,2875.0,1892.0,983.0,0.75,4577.0,81.0,0.688,0.658,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
720887058,51.0,1.0,35.0,1.0,2.0,3.0,3668.0,0.0,3668.0,0.655,4753.0,87.0,0.812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
714825408,45.0,3.0,36.0,2.0,3.0,3.0,2853.0,2517.0,336.0,0.595,4971.0,65.0,0.757,0.882,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
788620083,50.0,3.0,41.0,2.0,2.0,2.0,2382.0,1419.0,963.0,0.78,4563.0,89.0,0.712,0.596,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719490108,54.0,3.0,36.0,1.0,3.0,1.0,2830.0,1779.0,1051.0,0.883,4854.0,74.0,0.947,0.629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
709044183,47.0,3.0,27.0,1.0,3.0,3.0,24987.0,824.0,24163.0,0.691,3995.0,64.0,0.561,0.033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
756944133,52.0,4.0,45.0,1.0,1.0,3.0,3705.0,2168.0,1537.0,0.662,4452.0,89.0,0.894,0.585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
785285883,49.0,3.0,43.0,6.0,3.0,4.0,1675.0,0.0,1675.0,0.76,2622.0,53.0,0.71,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
779770683,47.0,3.0,36.0,2.0,3.0,3.0,1439.0,0.0,1439.0,0.638,5047.0,79.0,0.837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718510983,54.0,3.0,41.0,1.0,3.0,2.0,4440.0,0.0,4440.0,0.639,3720.0,89.0,0.894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710322033,52.0,1.0,44.0,1.0,1.0,1.0,2563.0,1765.0,798.0,0.857,4515.0,77.0,0.925,0.689,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710560008,46.0,4.0,33.0,1.0,3.0,0.0,1896.0,1738.0,158.0,0.647,4588.0,75.0,0.923,0.917,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
711298458,39.0,3.0,26.0,5.0,2.0,5.0,2190.0,0.0,2190.0,0.691,2338.0,40.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
789164283,55.0,0.0,44.0,1.0,1.0,3.0,2596.0,1929.0,667.0,0.609,4726.0,87.0,0.812,0.743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
715773783,44.0,2.0,35.0,2.0,3.0,4.0,4196.0,561.0,3635.0,0.741,2558.0,38.0,0.652,0.134,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
779158533,43.0,3.0,25.0,2.0,3.0,3.0,1616.0,966.0,650.0,0.647,4774.0,74.0,0.805,0.598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
720463833,42.0,5.0,36.0,1.0,1.0,2.0,6618.0,1738.0,4880.0,0.72,5022.0,76.0,0.854,0.263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
712747758,50.0,4.0,36.0,2.0,2.0,3.0,2477.0,0.0,2477.0,0.445,2037.0,43.0,0.387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
771067308,38.0,3.0,25.0,1.0,1.0,2.0,3040.0,1908.0,1132.0,0.758,5616.0,73.0,0.659,0.628,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
750995508,41.0,3.0,32.0,1.0,3.0,3.0,4697.0,1046.0,3651.0,0.313,1679.0,29.0,0.318,0.223,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716171358,51.0,4.0,36.0,2.0,3.0,1.0,4436.0,2222.0,2214.0,0.731,4460.0,85.0,0.771,0.501,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
794637333,44.0,2.0,25.0,2.0,2.0,2.0,13138.0,0.0,13138.0,0.546,3881.0,77.0,0.791,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
718437033,46.0,2.0,30.0,4.0,3.0,2.0,1438.3,681.0,757.3,0.731,2527.0,38.0,0.583,0.473,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718492908,38.0,3.0,36.0,1.0,2.0,3.0,3297.0,1554.0,1743.0,0.605,4636.0,86.0,0.72,0.471,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
716033508,46.0,2.0,34.0,1.0,3.0,2.0,6272.0,1434.0,4838.0,1.172,4514.0,66.0,1.2,0.229,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
717603858,54.0,3.0,42.0,1.0,2.0,1.0,5608.0,1775.0,3833.0,0.522,4325.0,77.0,0.75,0.317,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
714741933,42.0,4.0,32.0,1.0,1.0,2.0,9906.0,1759.0,8147.0,0.785,4033.0,76.0,1.0,0.178,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716558283,30.0,0.0,36.0,2.0,2.0,2.0,1621.0,1046.0,575.0,0.729,5247.0,84.0,0.615,0.645,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
719022558,49.0,4.0,38.0,1.0,3.0,3.0,2305.0,1173.0,1132.0,0.818,5106.0,74.0,0.762,0.509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
717334233,54.0,1.0,43.0,1.0,3.0,2.0,9525.0,2517.0,7008.0,0.669,4804.0,79.0,0.881,0.264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709222008,41.0,3.0,32.0,1.0,3.0,4.0,4742.0,2221.0,2521.0,0.464,2422.0,41.0,0.464,0.468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
719192808,51.0,4.0,36.0,2.0,1.0,1.0,3168.0,2147.0,1021.0,0.663,4674.0,71.0,0.821,0.678,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719281533,37.0,3.0,27.0,2.0,1.0,3.0,2939.0,1388.0,1551.0,0.69,5076.0,84.0,0.826,0.472,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
710877108,44.0,1.0,32.0,1.0,1.0,2.0,2724.0,1288.0,1436.0,0.613,4171.0,75.0,1.206,0.473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
714155283,46.0,2.0,36.0,2.0,3.0,0.0,6990.0,876.0,6114.0,0.752,4861.0,77.0,0.638,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
771214083,45.0,2.0,32.0,1.0,2.0,3.0,1870.0,0.0,1870.0,0.761,4891.0,65.0,0.806,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
770581983,55.0,4.0,41.0,1.0,1.0,3.0,1438.3,0.0,1438.3,0.861,4885.0,88.0,0.63,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
718742808,55.0,1.0,46.0,2.0,4.0,3.0,4629.0,710.0,3919.0,0.788,2877.0,49.0,0.581,0.153,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
710257683,50.0,3.0,33.0,1.0,2.0,2.0,34516.0,1134.0,33382.0,0.585,4520.0,73.0,0.659,0.033,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
721426383,36.0,3.0,36.0,4.0,3.0,0.0,1558.0,261.0,1297.0,0.775,2424.0,40.0,0.6,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
721041483,45.0,4.0,37.0,1.0,2.0,2.0,13093.0,2517.0,10576.0,0.426,2032.0,39.0,0.444,0.192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
719922558,45.0,5.0,33.0,2.0,2.0,3.0,1438.3,0.0,1438.3,0.739,5346.0,84.0,0.787,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
715072533,41.0,3.0,36.0,2.0,6.0,2.0,4451.0,0.0,4451.0,0.726,4456.0,75.0,0.974,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
716214108,44.0,4.0,36.0,1.0,2.0,1.0,6426.0,0.0,6426.0,0.592,4892.0,80.0,0.818,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
772216833,47.0,5.0,36.0,1.0,2.0,1.0,2761.0,1950.0,811.0,0.582,4510.0,88.0,0.66,0.706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
